id	created_at	text
895645291008991000	8/10/2017 13:57	"b""@juliephayer Julie I'm pretty sure an official Golden State Dog Rates collab is in order"""
895471007280103000	8/10/2017 2:24	"b""@PJTLynch YOU'RE WELC- wait a second..."""
895470236610285000	8/10/2017 2:21	"b'RT @PJTLynch: Hey @dog_rates, thanks for the early copy. My mini Alaskan Husky is excited to read it, once he learns to read https://t.co/i\xe2\x80\xa6'"
895404607559671000	8/9/2017 22:01	"b'If you have one of our hats, make sure to send us a photo of you (or your dog) wearing it!\n\xf0\x9f\x8e\xa9\n  \xf0\x9f\x90\x95\nGet Yours Here:\xe2\x80\xa6 https://t.co/u8OHeUk7yC'"
895348652134338000	8/9/2017 18:18	b'@_mtea GUS YOU GOT THIS BUDDY'
895313167588368000	8/9/2017 15:57	"b'This is Lucky. Everyday, he takes some time away from his h*ctic schedule to appreciate the flowers. 12/10 https://t.co/Po70sxOgqx'"
895304099310313000	8/9/2017 15:21	b'@HikerYote @pancakebitch23 It was the latter part of a yawn fyi'
895303038059106000	8/9/2017 15:17	b'RT @pancakebitch23: i live for the @dog_rates snapchat account https://t.co/1sRs9N40mA'
895074748639711000	8/9/2017 0:10	b'This is Ruby. She just flipped to the weather. Currently a 100% chance of very good girl. 13/10 https://t.co/U2JO2BRqwh'
895009802736291000	8/8/2017 19:52	"b""RT @UploadVR: Forget #InternationalCatDay we've got the new trailer for @dog_rates #DogmentedReality on #ARKit details here! https://t.co/D\xe2\x80\xa6"""
894951041288024000	8/8/2017 15:58	b'This is Riley. She helps with laundry. No sock left behind. 13/10 superb girl https://t.co/MwvphJYGJ8'
894799074611822000	8/8/2017 5:54	b'@supermilestones THANK YOU MILESTONE BOT'
894734305452314000	8/8/2017 1:37	b'@ChrissyCostanza your support on this is huge Chrissy'
894733780094599000	8/8/2017 1:35	b'@PiriNoSaisei yes'
894732808815493000	8/8/2017 1:31	b'we have every reason to believe dogs would be benevolent rulers of the planet so i say we give them a shot'
894712997771448000	8/8/2017 0:12	b'Here is a doggo doing crunches. Seems to be struggling. Started counting at one thousand when you walked in. 13/10\xe2\x80\xa6 https://t.co/8GtQnZnWVu'
894589023578206000	8/7/2017 16:00	"b""Meet Samoa. She is pupared for battle. Not sure who it's against or what the battle is about tho. 12/10 would rathe\xe2\x80\xa6 https://t.co/YGSGI9aqh4"""
894583028780945000	8/7/2017 15:36	b'@drkawaiidesu @ShopWeRateDogs this is precious'
894582960812285000	8/7/2017 15:36	b'@chuck415 @darth whoa'
894563451493855000	8/7/2017 14:18	"b'@pezzanator1 @kate_mckean If I read your location correctly,\nhttps://t.co/CghSTfWVj9'"
894560184479207000	8/7/2017 14:05	b'@kate_mckean just wait until you look inside Kate. Even cuter tbh'
894394005127036000	8/7/2017 3:05	b'@RandomIndy thanks I made it up :)'
894385303288512000	8/7/2017 2:30	"b""RT @CayCalz: One of the heckin cutest dogs I've seen on @dog_rates' Snapchat. Like OMG FLOOF. https://t.co/w2uKP3bHkG"""
894368691688792000	8/7/2017 1:24	"b""@eTownEyre These are the stories that I'm glad I'm told"""
894353042363092000	8/7/2017 0:22	b'This is Snickers. He picked out that flower specifically. Only needed a little help getting it to stay behind his e\xe2\x80\xa6 https://t.co/NoUaZapjl3'
894347203929677000	8/6/2017 23:59	b'@HarveySanto @Lifeisgood Um h*ck yea'
894346988858331000	8/6/2017 23:58	"b'@mostly10 Have you tried saying ""pippin the minpin"" five times fast??'"
894345991746400000	8/6/2017 23:54	b'@BayAreaWaitress @Lifeisgood All info is in that link :)'
894344878704005000	8/6/2017 23:50	b'Post a pic of ur pup on Instagram for a chance to win $500 from @Lifeisgood AND BE FEATURED BY US \xf0\x9f\x90\xb6\n\nImpawtant Info\xe2\x80\xa6 https://t.co/3ZaXRlzHuz'
894337071032258000	8/6/2017 23:19	"b""@shadesofslaylor it's sad really"""
894329809282760000	8/6/2017 22:50	b'@togoeverywhere you already have my mercy'
894309714477056000	8/6/2017 21:30	b'@indyfromspace \xf0\x9f\x98\xb6'
894245210984779000	8/6/2017 17:14	b'@deaaqua same'
894231278249181000	8/6/2017 16:18	b'This is Bingo. He was told he could pick out whatever he wanted. Been such a good boy lately. 13/10 one of each ple\xe2\x80\xa6 https://t.co/TUzpCJjigt'
893988506866987000	8/6/2017 0:14	"b""This is Olli. He's performing a bloop (speedy blep). Hoping his eyes distract you from the tongue to pizza encroach\xe2\x80\xa6 https://t.co/JMoIJyWt6Q"""
893978287474606000	8/5/2017 23:33	b'@MithzanMax You make a strong argument here'
893923633097318000	8/5/2017 19:56	b'@rainnwilson @AmericanAir I think it should be illegal not to have a dog on the plane tbh Dwight'
893905238616309000	8/5/2017 18:43	b'@HallAtNYIT \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
893886410683547000	8/5/2017 17:28	"b""@dpe28 @rossihal I'm an author now and everyone needs to know"""
893872859088551000	8/5/2017 16:34	"b""This is Ryley. He's puppared for several noggin pats, maybe a chin scritch too. 13/10 you can help Ryley below\xe2\x80\xa6 https://t.co/YCbo20Mdkb"""
893867407919525000	8/5/2017 16:12	"b""@hankgreen We're on the same page you and I"""
893861847446769000	8/5/2017 15:50	"b""@hankgreen If you don't want us to think the moon is angry you should change it to #WeRateMoons tbh Hank"""
893791910980182000	8/5/2017 11:12	b'@sydddj16 @rossihal @juliaalexandriv @AFAAustin @austinhumane @peta on it'
893675293512273000	8/5/2017 3:29	b'@teroterotero Hi how did you figure that out??'
893632224536473000	8/5/2017 0:38	b'@joelmachiela @AndrewsMcMeel ...which they agree to'
893626376766590000	8/5/2017 0:15	b'@azraelarchange1 https://t.co/8ZRhJR2Jnn'
893599055594496000	8/4/2017 22:26	"b'""I WANT TO SLEEP HERE. NO HERE. NO. WAIT. HERE. OVER HERE? YES AGAIN. BUT WHAT ABOUT HERE? ALSO SPLENDID. HERE TOO\xe2\x80\xa6 https://t.co/6vBV8QqWlE'"
893549835571273000	8/4/2017 19:10	b'@penn_state Parmigiana is my new favorite name for anything ever'
893500556618215000	8/4/2017 15:55	b'@hmnt @jquadddddd jesus'
893500007000588000	8/4/2017 15:52	"b'This is Bubba and Koda. They are the lead roles in the four act play: Boop, Retaliation, Remorse, Temptation. 13/10\xe2\x80\xa6 https://t.co/UAiQIVFcWU'"
893469605464854000	8/4/2017 13:52	b'@Stweeder @BigBootyBrill It is'
893293865091964000	8/4/2017 2:13	"b""@joelmachiela @AndrewsMcMeel They're all user submitted and they all sign non-exclusive contributor licenses before\xe2\x80\xa6 https://t.co/JGpQQZx3x0"""
893273525506629000	8/4/2017 0:52	"b""@DekZek @TurkeyChild wow if you didn't comment this I would've had no idea"""
893273337610121000	8/4/2017 0:52	"b""This is Roo. She's being leash trained. I think it's going well. 12/10 would pet with passion https://t.co/8SiRQjA3Zx"""
893215567548743000	8/3/2017 21:02	b'@BigBootyBrill https://t.co/pz6VkBNDkp'
893200803930017000	8/3/2017 20:04	"b""@jmewhyte @SwiftKey I can't handle how adorable and heartbreaking this is"""
893178220186677000	8/3/2017 18:34	b'@jenniCocs :('
893175429393256000	8/3/2017 18:23	b'@strangerwriters *nods*'
893008049748791000	8/3/2017 7:18	b'@Ercarret @skyhorsepub \xf0\x9f\x98\x89'
893004523148652000	8/3/2017 7:04	"b""RT @Dymocksbooks: Here's where you can get it in Australia \xf0\x9f\x87\xa6\xf0\x9f\x87\xba \xf0\x9f\x90\xb6https://t.co/Lxcn2cRuXS https://t.co/tV3lxcRtlJ"""
892913457451978000	8/3/2017 1:02	"b""@k9andkbd @skyhorsepub there's a moose in the top left for you guys :)"""
892913306285076000	8/3/2017 1:01	"b""RT @k9andkbd: @dog_rates @skyhorsepub eh h*ck, don't forget Canada! \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6  https://t.co/kklcE9C5EA"""
892911961805139000	8/3/2017 0:56	b'@darth @skyhorsepub HOLY TEXT TBH'
892904045077303000	8/3/2017 0:24	b'@skyhorsepub This is purely an educational text with the goal of informing the masses about all the good dogs'
892899207362826000	8/3/2017 0:05	b'@IamSwitters @skyhorsepub @amazon Rip off. I see no money from that shirt'
892898970980286000	8/3/2017 0:04	b'@skyhorsepub PUPLICATION DATE IS SET FOR OCTOBER 3rd \xf0\x9f\x90\xb6'
892897799712493000	8/2/2017 23:59	b'RT @landsharksteve: The ultimate coffee table book https://t.co/RMhu6f36uq'
892897384333705000	8/2/2017 23:58	b'@skyhorsepub To get it in the U.S.\nhttps://t.co/SrfhUpJsYW\n\nTo get it in the U.K.\nhttps://t.co/PxkKc7aqSC'
892896519799676000	8/2/2017 23:54	b'oh h*ck https://t.co/K0VawUIqd0'
892890668636540000	8/2/2017 23:31	"b""We actually only rate dogs. Please don't send in arctic speed bears. We appreciate your cooperation. Thank you... 1\xe2\x80\xa6 https://t.co/1H4M85l4Jy"""
892865337636605000	8/2/2017 21:50	b'@Nicole_Cliffe lapse of judgment Nicole she is sorry'
892830167210635000	8/2/2017 19:31	b'@jaketapper @tylermetcalf6 Jake how do you deal with these replies I would explode tbh'
892785219744518000	8/2/2017 16:32	b'@MikeIsaac happens'
892583270222876000	8/2/2017 3:10	b'@Aly_Raisman h*ck the haters smooch the pooch'
892574032717131000	8/2/2017 2:33	b'RT @dog_feelings: alert. breaking news. i love you'
892565951547310000	8/2/2017 2:01	b'@darkgryphon42 Do it'
892551633334349000	8/2/2017 1:04	"b""This is Ares. He just found out he has a son. Couldn't be happier. 12/10 for both. H*ckin heartwarming https://t.co/yQKIObh8MS"""
892526806766694000	8/1/2017 23:25	"b'@politico the dog community would like to loudly and swiftly reject his ""good boy"" status'"
892520882710745000	8/1/2017 23:02	"b'RT @TheRyanRobinson: ""Ideas don\'t naturally come to you fully formed. Just get started and evolve."" @matt___nelson of @dog_rates \xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf https:\xe2\x80\xa6'"
892498753898389000	8/1/2017 21:34	b'@parole_femine @ShopWeRateDogs worldwide yup'
892473392569495000	8/1/2017 19:53	b'@OneTrueThree @dog_feelings I operate both. One fills in the content gap for the other :)'
892424456345460000	8/1/2017 16:39	b'@VinMan17 oh my god'
892421031180337000	8/1/2017 16:25	b'@Yamazuya no'
892420971436666000	8/1/2017 16:25	b'@thedanielschell stop it'
892420643555336000	8/1/2017 16:23	"b""This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 https://t.co/MgUWQ76dJU"""
892413143485468000	8/1/2017 15:54	b'@no_baingan @TheGoldenRatio4 \xf0\x9f\x98\x89'
892210271648919000	8/1/2017 2:27	b'@jennaammidown oh h*ck'
892201448221663000	8/1/2017 1:52	b'@claudrh20 you have a year to save like $10 probably I believe in you :)'
892192621686386000	8/1/2017 1:17	b'@incxognito @katgaugler Tod is going bigger places \xf0\x9f\x98\x8f'
892177421306343000	8/1/2017 0:17	"b""This is Tilly. She's just checking pup on you. Hopes you're doing ok. If not, she's available for pats, snugs, boop\xe2\x80\xa6 https://t.co/aQFSeaCu9L"""
892173180311408000	8/1/2017 0:00	"b""@tender11 @ZachKett It'll get there eventually yea \xf0\x9f\x98\x82"""
892139164761804000	7/31/2017 21:45	b'@leonorjr @ShopWeRateDogs @mackemode slight sticker adjustment :)'
892112281680695000	7/31/2017 19:58	"b""@bekka_jacobs Charlie's wondering if you got pawority shipping Bekka"""
892103503837110000	7/31/2017 19:23	b'@alexis_conrad Same tbh'
892092659199860000	7/31/2017 18:40	b'@MCO @HeathrowAirport @TorontoPearson @SeaTacAirport @iflymia @flypdx @yvrairport can confirm'
892086432323575000	7/31/2017 18:15	"b""@tristanCF @OregonHumane I'm pupset that we missed this"""
892086354787663000	7/31/2017 18:15	b'@stacia1212 \xf0\x9f\x98\x8a'
892080827307372000	7/31/2017 17:53	"b""@ZachKett we should've promoted those more. I love the design"""
892069486282641000	7/31/2017 17:08	"b""@lmc300 You'll be well h*ckin stocked"""
892068051935518000	7/31/2017 17:02	b'@lmc300 what did you get??'
892061301861752000	7/31/2017 16:36	b'@BlanchardBuds all 4'
892054436419338000	7/31/2017 16:08	b'@TEDTalks can i... can I pet him?'
892054197100793000	7/31/2017 16:07	b'@ChurchofSatan @markdavissucks I mean holy h*ck \xf0\x9f\x98\x94'
892053924877926000	7/31/2017 16:06	b'@petezahslut Ah yes the snooze has been a best seller. Take care!'
892053064613548000	7/31/2017 16:03	b'@petezahslut \xe2\x9d\xa4\xef\xb8\x8f hope you enjoy! Which pillow??'
892052942253170000	7/31/2017 16:02	b'@TEDTalks the game has changed'
892051875822014000	7/31/2017 15:58	b'@wugirly please enjoy'
892051704241430000	7/31/2017 15:57	b'@Kitsunenokuro_ @ShopWeRateDogs \xf0\x9f\x90\xb6\xe2\x9d\xa4\xef\xb8\x8f'
892047686265958000	7/31/2017 15:41	b'\xf0\x9f\x90\xb6STICKERS\xf0\x9f\x90\xb6\n\nWe added a new one and brought back your 3 favorites! \n\nFree Shipping\nLimited Quanitity Available\n\nShop\xe2\x80\xa6 https://t.co/rCI4GFfTZ8'
892036815888240000	7/31/2017 14:58	b'@markdavissucks holy shit'
892032193635250000	7/31/2017 14:40	b'@markdavissucks demonstrate'
892030487430139000	7/31/2017 14:33	b'@markdavissucks How is your pun game?'
892028649507094000	7/31/2017 14:26	"b""@markdavissucks Impressive stuff. Is there a certain position you're interested in?"""
892027056980197000	7/31/2017 14:19	b'@markdavissucks Hi! Do you mind detailing what those 26 years of experience entailed?'
891901118778888000	7/31/2017 5:59	b'RT @87shiba87: \xef\xbd\xb1\xef\xbe\x80\xef\xbd\xbc\xe3\x81\xad\xe3\x80\x81\xe3\x81\x93\xe3\x81\xae\xe5\x85\xac\xe5\x9c\x92\xe6\xb0\x97\xe3\x81\xab\xe5\x85\xa5\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x8b\xe3\x82\x89\xe5\xb8\xb0\xe3\x82\x89\xe3\x81\xaa\xe3\x81\x84\xe3\x82\x88\xf0\x9f\x92\xa8\xf0\x9f\x92\xa8 https://t.co/IjkzIKQx0F'
891844224383111000	7/31/2017 2:13	b'@claudrh20 \xe2\x9d\xa4\xef\xb8\x8f'
891815181378084000	7/31/2017 0:18	b'This is Archie. He is a rare Norwegian Pouncing Corgo. Lives in the tall grass. You never know when one may strike.\xe2\x80\xa6 https://t.co/r0YlrsGCgy'
891802479746318000	7/30/2017 23:27	b'@STSRAMOS @CaseyNeistat oh no :( I was unaware'
891795864276140000	7/30/2017 23:01	b'@oliviasjanes this is so good'
891792269279363000	7/30/2017 22:47	b'We must return to land now. Thank you to all who made #BarkWeek 2017 so wonderful. I highly recommend browsing that\xe2\x80\xa6 https://t.co/mhNjpt7xlo'
891774166671785000	7/30/2017 21:35	"b""@brighter_nights see if adopting locally fits what you're looking for first. If not, I don't see anything wrong with a corgo"""
891761607042375000	7/30/2017 20:45	"b""@jenben9195 @ChurchofSatan It's a good church, Jenny"""
891738529813934000	7/30/2017 19:13	b'RT @ffutility: So my wee pup is at doggy day care and he made a new friend. I actually want to DIE https://t.co/kDrryJEh0h'
891716584342999000	7/30/2017 17:46	"b""@KosherThunder was hoping you'd see :)"""
891689557279858000	7/30/2017 15:58	b'This is Darla. She commenced a snooze mid meal. 13/10 happens to the best of us https://t.co/tD36da7qLQ'
891688729877901000	7/30/2017 15:55	b'@amywhoisawesome @TheGoldenRatio4 I AM SO JEALOUS'
891668183857475000	7/30/2017 14:33	"b""@Bmartens6nine @LegendDeri Welcome to a post getting more than 500 favs. There will be someone who hasn't found som\xe2\x80\xa6 https://t.co/2PAH4mqPhN"""
891660592615960000	7/30/2017 14:03	b'@Bmartens6nine @LegendDeri \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc'
891501274486759000	7/30/2017 3:30	"b""@CaseyNeistat Casey I can't be the first to tell you the vlog could use a dog"""
891471532991672000	7/30/2017 1:32	b'RT @generino_: he tried to catch the ball but it hit his face https://t.co/CB2xfcElbV'
891432765937373000	7/29/2017 22:58	b'@ChurchofSatan i appreciate it'
891424652232466000	7/29/2017 22:26	b'@ChurchofSatan Please watch your language Church of Satan'
891390120087236000	7/29/2017 20:09	b'@KosherThunder Petition for that name change'
891376060734066000	7/29/2017 19:13	"b""RT @nodgnol29: The @dog_rates Snapchat is following the corgi races today this is not a drill I repeat THIS IS NOT A DRILL THEY'RE ALL SO G\xe2\x80\xa6"""
891356824791810000	7/29/2017 17:56	"b""We may or may not be covering corgi races on our snapchat today. You'll have to add us to find out \xf0\x9f\x90\xb6\xf0\x9f\x8f\x81\n\nhttps://t.co/gJx2GpvhHq"""
891327558926688000	7/29/2017 16:00	"b'This is Franklin. He would like you to stop calling him ""cute."" He is a very fierce shark and should be respected a\xe2\x80\xa6 https://t.co/0g0KMIVXZ3'"
891139024060112000	7/29/2017 3:31	b'@shashvat_1 NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA'
891128553764421000	7/29/2017 2:49	b'@HunterHanson1 @ShanyceLora @moby_dickhead Ah how did I miss it!'
891120454525755000	7/29/2017 2:17	"b""@HunterHanson1 Who's the artist?"""
891102156400594000	7/29/2017 1:04	b'@warriors I can absolutely confirm that rating. #DogNation pupproved'
891087950875897000	7/29/2017 0:08	"b""Here we have a majestic great white breaching off South Africa's coast. Absolutely h*ckin breathtaking. 13/10 (IG:\xe2\x80\xa6 https://t.co/xx5cilW0Dd"""
891056745736531000	7/28/2017 22:04	b'@willfrost_ you guys keep me going too'
891053843563380000	7/28/2017 21:52	b'RT @magistamax: open for a surprise https://t.co/unVOwvR4HZ'
891032641612521000	7/28/2017 20:28	b'@StephTheresaR @ShopWeRateDogs holy h*ck'
890971913173991000	7/28/2017 16:27	b'Meet Jax. He enjoys ice cream so much he gets nervous around it. 13/10 help Jax enjoy more things by clicking below\xe2\x80\xa6 https://t.co/MV01Q820LT'
890760619967864000	7/28/2017 2:27	b'@ChrissyCostanza @candycoatedsoul \xf0\x9f\x98\x98'
890758546081685000	7/28/2017 2:19	"b""@Glivatron @corrinism @dog_feelings People hate when other people make money. Especially if they don't see the value in what they do"""
890752381520150000	7/28/2017 1:54	"b""@corrinism @dog_feelings you're honestly adorable"""
890751669260214000	7/28/2017 1:52	"b""@corrinism @dog_feelings you'll probably have to block me tbh"""
890729181411237000	7/28/2017 0:22	"b""When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13\xe2\x80\xa6 https://t.co/hrcFOGi12V"""
890609185150312000	7/27/2017 16:25	"b""This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10\xe2\x80\xa6 https://t.co/UkrdQyoYxV"""
890557381826007000	7/27/2017 13:00	b'@MrsXile \xe2\x9d\xa4\xef\xb8\x8f'
890415895541055000	7/27/2017 3:37	b'@ClaireSassman Goodnight :)'
890411856518672000	7/27/2017 3:21	b'RT @dog_feelings: human. is sad again. two licks. on the hand. only a single pat. in return. i. will do better'
890240255349198000	7/26/2017 15:59	b'This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant\xe2\x80\xa6 https://t.co/l3TSS3o2M0'
890064288337059000	7/26/2017 4:20	b'@SwiftOnSecurity tell them with greater force'
890062896826388000	7/26/2017 4:15	"b'@SwiftOnSecurity Over the course of 5,005 tweets minus replies we get an average of 27,596 likes with 2.84 million\xe2\x80\xa6 https://t.co/BLhDNiT572'"
890006608113172000	7/26/2017 0:31	b'This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a pe\xe2\x80\xa6 https://t.co/jy2alqaYPH'
889998803671142000	7/26/2017 0:00	b'@byrdinator Any h*ckin time. They were all so good'
889935737055059000	7/25/2017 19:49	"b""@sangueyturas @GoodDogsGame this wouldn't be the worse glitch ever"""
889883988244017000	7/25/2017 16:24	b'@brittahkiin @m_pollicino HAPPY BIRTH LEO the fin comes in soon patience is key'
889880896479866000	7/25/2017 16:11	b'This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g'
889690185608441000	7/25/2017 3:34	"b""RT @connielbrown_: She's normal I promise... https://t.co/mrnoaBvg3G"""
889665388333682000	7/25/2017 1:55	"b""Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm"""
889638837579907000	7/25/2017 0:10	"b""This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR"""
889531135344209000	7/24/2017 17:02	"b""This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo\xe2\x80\xa6 https://t.co/Ya3bdfYuCx"""
889514035997290000	7/24/2017 15:54	b'@seattletimes all very respectable and wise elder doggos'
889512881850646000	7/24/2017 15:49	b'@donnadb Amazing'
889460883323314000	7/24/2017 12:22	b'@BuzzFeed lol nope'
889278841981685000	7/24/2017 0:19	"b""This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*cki\xe2\x80\xa6 https://t.co/qw5xRwBaIv"""
889274656531906000	7/24/2017 0:02	"b""RT @SharkWeek: @dog_rates They're good sharks, Brent!"""
889224377455312000	7/23/2017 20:43	"b'@JacksonBates There are always enough dogs in sharksuits, Jackson'"
889218244925681000	7/23/2017 20:18	"b""Welcome to #BarkWeek 2017. Use the hashtag to submit your sharks. It's going to get h*ckin terrifying \xf0\x9f\xa6\x88\xf0\x9f\x90\xb6 https://t.co/YC8O62O1Yo"""
888917238123831000	7/23/2017 0:22	b'This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN'
888826191246962000	7/22/2017 18:20	b'@jk_rowling my goodness'
888804989199671000	7/22/2017 16:56	b'This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 wou\xe2\x80\xa6 https://t.co/L5cCoR2huQ'
888554962724278000	7/22/2017 0:23	"b""This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK"""
888401755150725000	7/21/2017 14:14	"b""RT @TheGoldenRatio4: We have taken over @dog_rates 's snapchat and it's going to be a full weekend of golden retrievers and love! https://t\xe2\x80\xa6"""
888092155293691000	7/20/2017 17:44	b'RT @BBCWorld: The moment firefighters rescue and revive an unconscious dog from a house fire in California https://t.co/bEtdv2knKX https://\xe2\x80\xa6'
888079912048963000	7/20/2017 16:55	"b'@jonronson we consider all dogs, Jon. DM your favorite pics :)'"
888078434458587000	7/20/2017 16:49	"b""This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want th\xe2\x80\xa6 https://t.co/UibDBnVpvR"""
888071056854052000	7/20/2017 16:20	b'@Mysmileydog \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
887813716372336000	7/19/2017 23:17	b'@FakeBadNew @CNBC I hope your days become bright on their own \xe2\x9d\xa4\xef\xb8\x8f'
887717401529376000	7/19/2017 16:54	"b""@Totalbiscuit 'Twill be a good purpose tho"""
887705289381826000	7/19/2017 16:06	"b""This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ck\xe2\x80\xa6 https://t.co/m7BR4JgDrZ"""
887697455684489000	7/19/2017 15:35	b'@Dumont_Music @CNBC \xe2\x9d\xa4\xef\xb8\x8f'
887697351758020000	7/19/2017 15:35	b'@merlle_ @CNBC it is my only hustle now'
887696817571467000	7/19/2017 15:33	b'RT @CNBC: How Matt Nelson of We Rate Dogs turned a college side-hustle into a six-figure business https://t.co/91JmXMdHG9'
887517139158093000	7/19/2017 3:39	"b""I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba"""
887473957103951000	7/19/2017 0:47	b'This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX'
887459428466929000	7/18/2017 23:49	b'@sokane1 drive by bleppage'
887394862844301000	7/18/2017 19:33	b'@rowsdowerjones oh my'
887343217045368000	7/18/2017 16:08	b'You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV'
887164709560090000	7/18/2017 4:18	"b""@rycar11 @no_mingus_no I know it's like we're dreaming. So awesome that everyone came together to help Mingus"""
887125052646465000	7/18/2017 1:41	b'@Totalbiscuit @GattyGaming we were notified immediately. I approve of the shenanigans'
887112637674393000	7/18/2017 0:51	"b'@PFTompkins windy days are actually the number one inconvenience to genetically engineered mini giraffes, replacing\xe2\x80\xa6 https://t.co/4PsT1QiDJK'"
887109463576104000	7/18/2017 0:39	b'@PFTompkins Paul what do you plan on doing with the small giraffe that you immediately think of neck delicacy'
887106120900382000	7/18/2017 0:25	b'@PFTompkins next we should shrink a giraffe imo'
887101799680937000	7/18/2017 0:08	"b""@L_ia_m @kvarun70 no it's a jubilant antarctic house bear"""
887101392804085000	7/18/2017 0:07	b'This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suff\xe2\x80\xa6 https://t.co/UgW2xbO7Rg'
887031978926723000	7/17/2017 19:31	b'Happy birthday Mingus \xe2\x9d\xa4\xef\xb8\x8f https://t.co/f7vHiyKfF7'
887023155994406000	7/17/2017 18:56	"b""RT @luvrlys: i'm begging you to look at this https://t.co/87C9FUrn7G"""
886983737581416000	7/17/2017 16:19	b'@mobtown1234 @minimarveIs chill out Tim'
886983233522544000	7/17/2017 16:17	"b""This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT"""
886760339286757000	7/17/2017 1:31	b'@no_mingus_no please keep everyone pupdated \xe2\x9d\xa4\xef\xb8\x8f'
886752859584417000	7/17/2017 1:02	"b""@srlaferriere @tomhanks Why is this the saddest thing I've ever seen"""
886740849425620000	7/17/2017 0:14	b'@ILoveShibasss sharing is just as valuable :)'
886740757352247000	7/17/2017 0:14	b'I found some pics of pupper Mingus. I hope you enjoy https://t.co/SA30KRCx1P'
886736880519319000	7/16/2017 23:58	"b""This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help\xe2\x80\xa6 https://t.co/RipKYZ0T1u"""
886697079988510000	7/16/2017 21:20	b'RT @dog_rates: Gray hats are finally restocked! Very sorry that it took like an entire dog year \xf0\x9f\x90\xb6\xf0\x9f\x8e\xa9\n\nShop Now: https://t.co/aNPBAbZATu https\xe2\x80\xa6'
886680336477933000	7/16/2017 20:14	"b""This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA"""
886671569895948000	7/16/2017 19:39	b'@roseveleth on brand response: pet dog\nactual response: back to back @mulaney specials on Netflix'
886366144734445000	7/15/2017 23:25	b'This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 dee\xe2\x80\xa6 https://t.co/iIu3AF8IWH'
886358942405742000	7/15/2017 22:56	b'@itsabbiiiiii issa husband'
886300544708468000	7/15/2017 19:04	"b""RT @GerrardsPrime: Think I've found my favourite ever GIF https://t.co/CVDDwthfBw"""
886289870343217000	7/15/2017 18:22	"b""RT @chka: You know you're at the right conference session when the speaker's attire is perfect! @dog_rates #WCDC #theyregooddogsbront https\xe2\x80\xa6"""
886284293072240000	7/15/2017 18:00	b'@BigPops97 @ShopWeRateDogs Right here man chill\nhttps://t.co/9VJBSoGdtl'
886279917117128000	7/15/2017 17:42	b'@darth @ChrisEvans HOW ELSE IS HE GOING TO LOOK AT OUR POSTS DARTH'
886279675244273000	7/15/2017 17:41	"b""@notetostyles @ShopWeRateDogs now you have to buy tons it's the law\nhttps://t.co/aKC1gh43HU"""
